latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl,art,bezeichnung,traeger_bezeichnung,traeger_art,konzept,plaetze,barrierefrei,betreuungszeiten,telefon_festnetz,telefon_mobil,email,website
54.1208980282368,12.0520843999656,06f0bd96-be28-4924-aabc-f828db263923,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Maxim-Gorki-Str.,"06940",52,,"18106",Kindergarten,Ostseegörn - Kita,Institut Lernen und Leben e.V.,gewerblich-privat,,81,,Mo-Fr 06:00-18:00,+49 381 7620409,,kitadeostseegoern@ill-ev.de,
54.1021554439047,12.0883790057931,2fe4918a-6e0d-4a96-a988-f7755c99f941,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Fritz-Triddelfitz-Weg,"10060",1,d,"18069",Kindergarten,Tierhäuschen,Arbeiter-Samariter-Bund Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,69,,Mo-Fr 06:00-17:30,+49 381 8098210,,kita-tierhaeuschen@asb-kjh.de,
54.1021554439047,12.0883790057931,cac942f0-d58a-4ec7-943e-d227503e4497,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Fritz-Triddelfitz-Weg,"10060",1,d,"18069",Kinderkrippe,Tierhäuschen,Arbeiter-Samariter-Bund Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,30,,Mo-Fr 06:00-17:30,+49 381 8098210,,kita-tierhaeuschen@asb-kjh.de,
54.0877166618597,12.1172918001477,42657d48-6c28-47ee-9687-36056c7b546d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Barnstorfer Weg,"01120",21,,"18057",Hort,Hort Margarete,Institut Lernen und Leben e.V.,gewerblich-privat,,304,,Mo-Fr 06:00-18:00,+49 381 2037759,,hortmargarete@ill-ev.de,
54.1208980282368,12.0520843999656,f62248af-39fa-4d28-a91e-61c9f9368d79,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Evershagen,"0011",Maxim-Gorki-Str.,"06940",52,,"18106",Hort,Ostseegörn - Kita,Institut Lernen und Leben e.V.,gewerblich-privat,,,,Mo-Fr 06:00-18:00,+49 381 7620409,,kitadeostseegoern@ill-ev.de,
54.0814680722596,12.1288010832832,a51d88d3-ce3b-45fe-b800-4dfe110ebd6b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stadtmitte,"0019",Goethestr.,"02970",1,,"18055",Hort,Hort Stadtkinder,Deutsches Rotes Kreuz Kreisverband Rostock e.V.,freie Wohlfahrtspflege,,264,,Mo-Fr 10:25-17:30,+49 381 242796510,,hort-goethe@drk-rostock.de,
54.0875728687213,12.1088100339757,f3834d8a-afde-4d0c-a08a-dfa03d7fe3d9,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kröpeliner-Tor-Vorstadt,"0016",Ulmenstr.,"02400",44,,"18057",Hort,Hortcampus Ulmenstraße,Gesellschaft für Gesundheit und Pädagogik mbH,kommerziell,,189,,Mo-Fr 06:30-17:00,+49 381 2528785,,jana.kaemmert@ggp-gruppe.de,
54.0947190836538,12.0856663593955,c9e122f7-6a0f-457d-9e9b-0c71315cd71e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",Kuphalstr.,"06340",77,,"18069",Hort,Hort Am Schwanenteich,Rostocker Freizeitzentrum e.V.,gewerblich-privat,,187,,Mo-Fr 06:00-17:00,+49 381 89030422,,hort@rfz-rostock.de,
54.0989989563152,12.0821598535609,2d42c083-7178-429e-a82c-e3edad65776d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reutershagen,"0013",John-Schehr-Str.,"04170",10,,"18069",Hort,Hort Fritz Reuter,Institut Lernen und Leben e.V.,gewerblich-privat,,165,,Mo-Fr 06:00-18:00,+49 381 82014,,hortfritzreuter@ill-ev.de,
54.0742951520707,12.1748689766789,d70639fe-c88e-41c9-80cb-e0c0269fa8b3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Brinckmansdorf,"0020",Vicke-Schorler-Ring,"11880",94,,"18055",Hort,Hort am Schulcampus Kassebohm,Institut Lernen und Leben e.V.,gewerblich-privat,,177,,Mo-Fr 06:00-18:00,+49 381 63729965,,hortamschulcampus@ill-ev.de,
54.08246134974,12.1034008268344,9c624424-14ed-433c-ac2c-b08fa02f4ce4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Ernst-Heydemann-Str.,"02220",12,,"18057",Kindergarten,Gewächshaus,Institut Lernen und Leben e.V.,gewerblich-privat,,82,,Mo-Fr 05:30-20:30,+49 381 4945520,,kitagewaechshaus@ill-ev.de,
54.08246134974,12.1034008268344,1e2bd92c-84ae-4877-baad-cd47d5259597,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansaviertel,"0014",Ernst-Heydemann-Str.,"02220",12,,"18057",Kinderkrippe,Gewächshaus,Institut Lernen und Leben e.V.,gewerblich-privat,,38,,Mo-Fr 05:30-20:30,+49 381 4945520,,kitagewaechshaus@ill-ev.de,
54.130618803541,12.0728819098436,2d7f5188-9405-4fb1-a6a3-3ce70dd8e91b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarl,"0012",Adam-J.-Krusenstern-Str.,"00070",12,,"18106",Kinderkrippe,Spatzennest,Kalis Kinderwelten GmbH,kommerziell,,72,,Mo-Fr 06:00-18:30,+49 381 1200581,,robert.lausch@kita-rostock.de,
54.130618803541,12.0728819098436,2a583064-75af-42fc-b569-d9154b5e2af3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarl,"0012",Adam-J.-Krusenstern-Str.,"00070",12,,"18106",Hort,Spatzennest,Kalis Kinderwelten GmbH,kommerziell,,22,,Mo-Fr 06:00-18:30,+49 381 1200581,,robert.lausch@kita-rostock.de,
54.130618803541,12.0728819098436,7b34b240-45ee-4f84-9665-11247bcdb63b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarl,"0012",Adam-J.-Krusenstern-Str.,"00070",12,,"18106",Kindergarten,Spatzennest,Kalis Kinderwelten GmbH,kommerziell,,138,,Mo-Fr 06:00-18:30,+49 381 1200581,,robert.lausch@kita-rostock.de,
