FID,geom,amenity,operator,operator:wikidata,osm_id,osm_type,editlink,tutoriallink,payment:coins,created_by,note,check_date,brand,brand:wikidata,fee,indoor,covered,model,payment:credit_cards,payment:notes,payment:telephone_cards,payment:cash,source:position,ref,ref2,source,fixme,internet_access,internet_access:fee,internet_access:ssid,brand:wikipedia,operator:wikipedia,payment:debit_cards,booth,payment:american_express,payment:diners_club,payment:jcb,payment:mastercard,payment:others,payment:visa,ref_name,description,sms,video,shelter,payment:electronic_purses,note:de,wheelchair,name,addr:street,designation,contact:phone,phone,lit,support,level,direction,tunnel,emergency,payment:calling_cards,payment:reverse_charge_calls,layer,internet_access:operator,payment:phonecard,colour,button_operated,callable,display
OSM_MRN_amenity_telephone_4326_Point.247,POINT (8.4745267 49.4851876),telephone,Deutsche Telekom AG,,2024409129,node,https://www.openstreetmap.org/node/2024409129,https://learnosm.org/de/beginner/,yes,,,2021-09-03,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.248,POINT (8.4671672 49.4901324),telephone,,,2046885646,node,https://www.openstreetmap.org/node/2046885646,https://learnosm.org/de/beginner/,,,,2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.249,POINT (8.4695041 49.4911774),telephone,Deutsche Telekom AG,,2059687710,node,https://www.openstreetmap.org/node/2059687710,https://learnosm.org/de/beginner/,yes,,,2024-06-15,,,yes,no,no,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.250,POINT (8.4667873 49.4885147),telephone,Deutsche Telekom AG,,2074380213,node,https://www.openstreetmap.org/node/2074380213,https://learnosm.org/de/beginner/,yes,,,2024-02-05,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.251,POINT (8.4669915 49.4887264),telephone,Deutsche Telekom AG,,2074380214,node,https://www.openstreetmap.org/node/2074380214,https://learnosm.org/de/beginner/,yes,,,2024-02-05,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.252,POINT (8.4688676 49.4917509),telephone,Deutsche Telekom AG,,2080821443,node,https://www.openstreetmap.org/node/2080821443,https://learnosm.org/de/beginner/,yes,,,2022-10-29,,,,,no,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.253,POINT (8.0956752 49.2439265),telephone,,,2124114864,node,https://www.openstreetmap.org/node/2124114864,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,Gibt's das Telefon noch?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.254,POINT (8.4697064 49.546459),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2159728630,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lilienthalstraße,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.255,POINT (8.4792282 49.5079307),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2162541969,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.256,POINT (8.4670366 49.4990865),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2197078188,https://learnosm.org/de/beginner/,yes,,,2024-05-08,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.257,POINT (8.4640549 49.5009518),telephone,Rhein Neckar Phone,,2147483647,node,https://www.openstreetmap.org/node/2197548258,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.258,POINT (8.4487559 49.4798425),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2261370084,https://learnosm.org/de/beginner/,,,,2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.259,POINT (8.3560707 49.4424253),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2271662527,https://learnosm.org/de/beginner/,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.260,POINT (8.6279406 49.6383231),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2306335245,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.261,POINT (8.6242461 49.6328082),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2320548269,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.262,POINT (8.2807064 49.2575815),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2330493574,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.263,POINT (8.4781083 49.4808119),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2366383440,https://learnosm.org/de/beginner/,yes,,,2023-10-18,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.264,POINT (9.5189732 49.6200272),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2380715384,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.265,POINT (8.613768 49.5139382),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2380917273,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.266,POINT (8.6755556 49.4041302),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2407028358,https://learnosm.org/de/beginner/,yes,,,2022-05-12,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.267,POINT (8.6755374 49.404142),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2407028362,https://learnosm.org/de/beginner/,yes,,,2022-05-12,,,,,,,,,yes,,,6221 / 183664,Willy-Brandt-Platz 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.268,POINT (8.4502864 49.481399),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2474007078,https://learnosm.org/de/beginner/,,,,2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.269,POINT (8.6626932 49.3822774),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2506185797,https://learnosm.org/de/beginner/,,,,2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.270,POINT (8.4529755 49.4792483),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/2524130124,https://learnosm.org/de/beginner/,,,,2022-08-28,,,,,yes,,,,,,,621/6856843,,,recheck ref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,yes,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.271,POINT (8.4782876 49.4805618),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2540942635,https://learnosm.org/de/beginner/,yes,,,2023-10-18,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.272,POINT (8.3436994 49.6322983),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2598718679,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,de:Deutsche Telekom,,,,,,,,,,,,,,,,,,,,,,,,,,,phone,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.273,POINT (8.1859592 49.4640677),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2606379385,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.274,POINT (8.3713254 49.488146),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2607576469,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.275,POINT (8.3722448 49.4944872),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/2613123225,https://learnosm.org/de/beginner/,yes,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.276,POINT (8.5489668 49.4976398),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2619222867,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.277,POINT (8.3265603 49.4781373),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/2620786555,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.278,POINT (8.4188177 49.4481782),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2630856396,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.279,POINT (8.124123 49.3529966),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2657389319,https://learnosm.org/de/beginner/,,,,,Deutsche Telekom,Q9396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.280,POINT (8.2562583 49.3631378),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/2657417597,https://learnosm.org/de/beginner/,,,,2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.281,POINT (8.4406826 49.4873125),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/2717372765,https://learnosm.org/de/beginner/,yes,,,2023-06-10,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.282,POINT (8.4756383 49.5163061),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2723263533,https://learnosm.org/de/beginner/,,,,2021-09-04,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.283,POINT (8.4173352 49.3204516),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/2791562184,https://learnosm.org/de/beginner/,yes,,,,,,,,no,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.284,POINT (7.9611227 49.0897145),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2809702749,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.285,POINT (8.633698 49.6412059),telephone,Telekom,,2147483647,node,https://www.openstreetmap.org/node/2835077073,https://learnosm.org/de/beginner/,,,Säule mit einseitigem Windschutz,2021-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.286,POINT (8.5757821 49.3805698),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2857712946,https://learnosm.org/de/beginner/,,,,2024-05-02,Deutsche Telekom,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.287,POINT (8.7968779 49.4847179),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/2940740025,https://learnosm.org/de/beginner/,,,,,,,,no,no,,,,,no,,,,,,,,,,de:Deutsche Telekom,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.288,POINT (8.2910756 49.0377642),telephone,,,2147483647,node,https://www.openstreetmap.org/node/2973459787,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.289,POINT (8.6723432 49.3305217),telephone,,,2147483647,node,https://www.openstreetmap.org/node/3008162196,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.290,POINT (8.578914 49.5381442),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3017441578,https://learnosm.org/de/beginner/,yes,,,2023-08-23,,,,,,,yes,,,,,,,,"noch vorhanden, aber wohl abgeschaltet",,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.291,POINT (8.6884033 49.347112),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/3022456062,https://learnosm.org/de/beginner/,yes,,,,Deutsche Telekom,Q9396,,,,,,,no,,,,,,,,,,de:Deutsche Telekom,de:Deutsche Telekom,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.292,POINT (8.431117 49.4853101),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3024467935,https://learnosm.org/de/beginner/,,,,2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.293,POINT (8.5782412 49.3836804),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/3061374765,https://learnosm.org/de/beginner/,,,,2021-03-19,,,,,booth,TelH90,,,,,,,,,,,,,,,,TelH_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.294,POINT (8.4815688 49.5251194),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3130994884,https://learnosm.org/de/beginner/,,,,2021-09-11,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.295,POINT (8.4805162 49.5270251),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3249048387,https://learnosm.org/de/beginner/,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.296,POINT (8.4716372 49.5493311),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3329808661,https://learnosm.org/de/beginner/,,,,,,,,,yes,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.297,POINT (8.4752076 49.5479143),telephone,,,2147483647,node,https://www.openstreetmap.org/node/3333979250,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.298,POINT (7.9318455 49.1146882),telephone,,,2147483647,node,https://www.openstreetmap.org/node/3394603243,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.299,POINT (9.1484553 49.3012934),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3558902848,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.300,POINT (8.8752892 49.2508461),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/3718216580,https://learnosm.org/de/beginner/,,,,,Deutsche Telekom,Q9396,,,,,,,,,,726100061321,Sinsheim Bahnhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.301,POINT (8.9870541 49.4624717),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/3725949665,https://learnosm.org/de/beginner/,,,,2023-04-30,,,,,,,,,,,,627100005903,Eberbach Bahnhofstraße 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.302,POINT (8.9780062 49.466275),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/3733689702,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,627100005181,Hirschhorner Landstraße 1 Itterburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.303,POINT (8.4520986 49.313542),telephone,Telekom,,2147483647,node,https://www.openstreetmap.org/node/3736632485,https://learnosm.org/de/beginner/,,,,2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.304,POINT (8.4777076 49.5170354),telephone,Telekom,,2147483647,node,https://www.openstreetmap.org/node/3823497774,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.305,POINT (8.839612 49.5700608),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/3872433805,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.306,POINT (8.3496472 49.6391987),telephone,,,2147483647,node,https://www.openstreetmap.org/node/3913041710,https://learnosm.org/de/beginner/,,,,2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.307,POINT (8.7551755 49.3419616),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/3936909902,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,Bing 2012,622600060474,"Gauangelloch, Hauptstraße/Feilgasse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.308,POINT (8.6136078 49.7021171),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/3952162498,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.309,POINT (8.6302251 49.264201),telephone,,,2147483647,node,https://www.openstreetmap.org/node/4055941841,https://learnosm.org/de/beginner/,,,,2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.310,POINT (8.409964 49.5188548),telephone,,,2147483647,node,https://www.openstreetmap.org/node/4167997625,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.311,POINT (8.6972485 49.295471),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/4186921752,https://learnosm.org/de/beginner/,yes,,,2024-02-15,,,,,,,,,,,,622200306966,"Wiesloch, Schloßstraße 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.312,POINT (8.6958146 49.3225688),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/4187023961,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.313,POINT (8.7025687 49.3023701),telephone,,,2147483647,node,https://www.openstreetmap.org/node/4192698313,https://learnosm.org/de/beginner/,yes,,,2024-04-02,,,,,,,,,,,Bing 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.314,POINT (8.7389111 49.3383569),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/4330818297,https://learnosm.org/de/beginner/,no,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,Basistelefon,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.315,POINT (8.5699162 49.5360588),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/4342420881,https://learnosm.org/de/beginner/,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.316,POINT (8.8837521 49.3456409),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/4349169120,https://learnosm.org/de/beginner/,no,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,Basistelefon,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.317,POINT (8.4482569 49.4771322),telephone,Deutsche Telekom,,2147483647,node,https://www.openstreetmap.org/node/4675616414,https://learnosm.org/de/beginner/,,,,2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.318,POINT (8.3343555 49.6331358),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/4684418987,https://learnosm.org/de/beginner/,yes,,,,,,,,,,,,,,,624100074211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.319,POINT (8.428967 49.3240604),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/4769820389,https://learnosm.org/de/beginner/,yes,,,2022-09-05,Deutsche Telekom,Q9396,,,booth,,,,yes,,,6232 9907024,Speyer Bahnhofstraße,,,,,,,,,TelH_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.320,POINT (8.6972458 49.2934156),telephone,,,2147483647,node,https://www.openstreetmap.org/node/4958603427,https://learnosm.org/de/beginner/,,,,2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.321,POINT (8.5089839 49.506052),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/5089861524,https://learnosm.org/de/beginner/,yes,,,2024-07-02,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.322,POINT (8.6660269 49.3773864),telephone,Deutsche Telekom AG,Q9396,2147483647,node,https://www.openstreetmap.org/node/5126342548,https://learnosm.org/de/beginner/,yes,,,2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.323,POINT (8.1360966 49.3540718),telephone,,,2147483647,node,https://www.openstreetmap.org/node/5127432124,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.324,POINT (8.5375158 49.4548725),telephone,Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/5157388221,https://learnosm.org/de/beginner/,,,,2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.325,POINT (8.6861927 49.2463239),telephone,,,2147483647,node,https://www.openstreetmap.org/node/5214462726,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.326,POINT (8.680021 49.3736849),telephone,,,2147483647,node,https://www.openstreetmap.org/node/5329367124,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_amenity_telephone_4326_Point.327,POINT (8.469376 49.4798631),telephone,Deutsche Telekom AG,,2147483647,node,https://www.openstreetmap.org/node/5664735743,https://learnosm.org/de/beginner/,,,,2023-07-22,,,,,yes,,,,,,,06211783625,MA. HBF rechts innen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,
OSM_MRN_amenity_telephone_4326_Point.328,POINT (8.3560149 49.6406803),telephone,,,2147483647,node,https://www.openstreetmap.org/node/5933739162,https://learnosm.org/de/beginner/,,,,2023-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
