"Zeit","Gebiet","Objekt","Produktgruppe","Produkt","Melder","Produzent","Verwendungszweck","Abnehmer","Bio/Konv","Einheit","Wert","Zahl"
"202406","Deutschland","Bestände","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","24,181","24"
"202406","Deutschland","Bestände","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","43,009","43"
"202406","Deutschland","Bestände","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","28,48","28"
"202406","Deutschland","Bestände","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","77,785","78"
"202406","Deutschland","Bestände","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","49,305","49"
"202406","Deutschland","Bestände","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","223,235","223"
"202406","Deutschland","Bestände","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","588,696","589"
"202406","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","365,461","365"
"202406","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","794,8580000000001","795"
"202406","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","47,956","48"
"202406","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","120,607","121"
"202406","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","72,651","73"
"202406","Deutschland","Einkäufe","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","1,837","2"
"202406","Deutschland","Einkäufe","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","0,18","0"
"202406","Deutschland","Einkäufe","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,609","3"
"202406","Deutschland","Einkäufe","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","4,6259999999999994","5"
"202406","Deutschland","Einkäufe","Ölsaaten","andere Ölsaaten","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","5,083","5"
"202406","Deutschland","Einkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","86,85","87"
"202406","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Margarine","Margarinehersteller","","","","","1.000 t","21,304","21"
"202406","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Speisefette","Speisefetthersteller","","","","","1.000 t",".","0"
"202406","Deutschland","Herstellung","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","198,918","199"
"202406","Deutschland","Herstellung","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","533,316","533"
"202406","Deutschland","Herstellung","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","334,398","334"
"202406","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","56,022","56"
"202406","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","318,087","318"
"202406","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","262,065","262"
"202406","Deutschland","Verarbeitung","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","264,67","265"
"202406","Deutschland","Verarbeitung","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","861,531","862"
"202406","Deutschland","Verarbeitung","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","596,861","597"
"202406","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","72,849","73"
"202406","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","123,189","123"
"202406","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","85,06","85"
"202406","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","12,194","12"
"202406","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","2,702","3"
"202406","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","9,75","10"
"202406","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","65,539","66"
"202406","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","56,697","57"
"202406","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","29,761","30"
"202406","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","34,011","34"
"202406","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","38,905","39"
"202406","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","22,359","22"
"202406","Deutschland","Zugang","Ölsaaten","andere Ölsaaten","Ölmühlen","insgesamt","","","","1.000 t","296,335","296"
"202406","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","aus EU (einschließlich Deutschland)","","","","1.000 t","578,1","578"
"202406","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","insgesamt","","","","1.000 t","979,0709999999999","979"
"202406","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","ausländischer Herkunft","","","","1.000 t","338,319","338"
"202406","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","inländischer Herkunft","","","","1.000 t","344,417","344"
"202406","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","insgesamt","","","","1.000 t","682,736","683"
"202405","Deutschland","Bestände","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","11,669","12"
"202405","Deutschland","Bestände","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","4,712","5"
"202405","Deutschland","Bestände","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","36,245","36"
"202405","Deutschland","Bestände","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","52,626000000000005","53"
"202405","Deutschland","Bestände","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","28,048","28"
"202405","Deutschland","Bestände","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","89,961","90"
"202405","Deutschland","Bestände","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","61,913","62"
"202405","Deutschland","Bestände","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","204,621","205"
"202405","Deutschland","Bestände","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","486,774","487"
"202405","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","282,153","282"
"202405","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","944,984","945"
"202405","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","42,105","42"
"202405","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","133,543","134"
"202405","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","91,438","91"
"202405","Deutschland","Einkäufe","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","1,166","1"
"202405","Deutschland","Einkäufe","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","0,343","0"
"202405","Deutschland","Einkäufe","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,576","3"
"202405","Deutschland","Einkäufe","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","4,085","4"
"202405","Deutschland","Einkäufe","Ölsaaten","andere Ölsaaten","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","4,195","4"
"202405","Deutschland","Einkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","136,433","136"
"202405","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Margarine","Margarinehersteller","","","","","1.000 t","23,19","23"
"202405","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Speisefette","Speisefetthersteller","","","","","1.000 t",".","0"
"202405","Deutschland","Herstellung","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","230,902","231"
"202405","Deutschland","Herstellung","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","718,812","719"
"202405","Deutschland","Herstellung","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","487,91","488"
"202405","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","65,26","65"
"202405","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","445,645","446"
"202405","Deutschland","Herstellung","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","380,385","380"
"202405","Deutschland","Verarbeitung","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","307,033","307"
"202405","Deutschland","Verarbeitung","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","1173,4850000000001","1.173"
"202405","Deutschland","Verarbeitung","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","866,452","866"
"202405","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","147,313","147"
"202405","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","166,513","167"
"202405","Deutschland","Verkäufe","Ölnebenerzeugnisse","Extraktionsschrot aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","101,039","101"
"202405","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Ausland","","","1.000 t","14,647","15"
"202405","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Futterzwecke","","","1.000 t","2,502","3"
"202405","Deutschland","Verkäufe","Ölnebenerzeugnisse","Ölkuchen aller Ölsaaten","Ölmühlen","","Handel","","","1.000 t","11,554","12"
"202405","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","75,152","75"
"202405","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","57,25","57"
"202405","Deutschland","Verkäufe","Ölsaaten","Ölsaaten insgesamt","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","25,435","25"
"202405","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Ausfuhr","","1.000 t","43,255","43"
"202405","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Handel: Endverbraucher, nicht Endverbraucher, gewerbliche Abfüller (Inland)","","1.000 t","36,927","37"
"202405","Deutschland","Verkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Raffinerien","","Nahrungszwecke","Verarbeitung (Inland)","","1.000 t","18,426","18"
"202405","Deutschland","Zugang","Ölsaaten","andere Ölsaaten","Ölmühlen","insgesamt","","","","1.000 t","156,953","157"
"202405","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","aus EU (einschließlich Deutschland)","","","","1.000 t","717,19","717"
"202405","Deutschland","Zugang","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","insgesamt","","","","1.000 t","955,742","956"
"202405","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","ausländischer Herkunft","","","","1.000 t","386,775","387"
"202405","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","inländischer Herkunft","","","","1.000 t","412,014","412"
"202405","Deutschland","Zugang","Ölsaaten","Raps (und Rübsen)","Ölmühlen","insgesamt","","","","1.000 t","798,789","799"
"202404","Deutschland","Bestände","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","15,611","16"
"202404","Deutschland","Bestände","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","5,026","5"
"202404","Deutschland","Bestände","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","44,377","44"
"202404","Deutschland","Bestände","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","65,014","65"
"202404","Deutschland","Bestände","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","20,008","20"
"202404","Deutschland","Bestände","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","72,969","73"
"202404","Deutschland","Bestände","Ölnebenerzeugnisse","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","52,961","53"
"202404","Deutschland","Bestände","Ölsaaten","andere Ölsaaten","Ölmühlen","","","","","1.000 t","355,402","355"
"202404","Deutschland","Bestände","Ölsaaten","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","720,651","721"
"202404","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","365,249","365"
"202404","Deutschland","Bestände","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler, Nährmittelhersteller","","","","","1.000 t","1288,955","1.289"
"202404","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","andere Ölsaaten","Ölmühlen","","","","","1.000 t","42,413","42"
"202404","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","121,691","122"
"202404","Deutschland","Bestände","pflanzliche Öle und Fette (Rohöl)","Raps (und Rübsen)","Ölmühlen","","","","","1.000 t","79,278","79"
"202404","Deutschland","Einkäufe","Hülsenfrüchte","Ackerbohne","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,184","2"
"202404","Deutschland","Einkäufe","Hülsenfrüchte","andere Hülsenfrüchte","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","0,432","0"
"202404","Deutschland","Einkäufe","Hülsenfrüchte","Futtererbse","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","2,36","2"
"202404","Deutschland","Einkäufe","Hülsenfrüchte","Hülsenfrüchte insgesamt","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","4,976","5"
"202404","Deutschland","Einkäufe","Ölsaaten","andere Ölsaaten","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","4,141","4"
"202404","Deutschland","Einkäufe","Ölsaaten","Raps (und Rübsen)","Ölmühlen, Mischfutterhersteller, Händler","Landwirtschaft","","","","1.000 t","134,31","134"
"202404","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Margarine","Margarinehersteller","","","","","1.000 t","22,339","22"
"202404","Deutschland","Herstellung","Margarineerzeugnisse, Speisefette","Speisefette","Speisefetthersteller","","","","","1.000 t",".","0"
"202404","Deutschland","Herstellung","Ölnebenerzeugnisse","andere Ölsaaten","Ölmühlen","","","","","1.000 t","218,062","218"
"202404","Deutschland","Herstellung","Ölnebenerzeugnisse","Ölsaaten insgesamt","Ölmühlen","","","","","1.000 t","691,423","691"
